,User Rating,Review,Price,Year,Genre,Occurences,Total Stars,000,10,100,11,111,12,13,14,140,150,16,17,1936,1984,20,2016,22,30,300,451,49,500,5000,52,5th,60,63,6th,700,abraham,absurd,accord,account,achiev,acid,act,activ,adam,adir,admir,adult,advanc,adventur,advers,afterlif,aftermath,age,agreement,ahead,air,alan,alaska,albom,alchemist,alex,alexand,allegi,alli,allâ,almost,alphabet,amateur,amaz,america,american,ami,amor,ancient,andi,andrea,angi,anim,ann,answer,anthoni,antidot,apolog,approach,argu,art,asher,asian,assassin,assault,associ,astound,astrophys,athena,attitud,atul,atwood,audaci,audrey,autobiographi,awesom,azkaban,babi,back,backman,badass,baker,balanc,ball,barberi,barefoot,basford,basketbal,battl,bear,beast,beauti,beck,becom,bed,bee,beginn,believ,bell,belli,berlin,bessel,better,big,bill,billionair,bin,birth,birthday,blood,blue,board,boat,bob,bodi,bomber,book,born,bossyp,bourdain,box,boy,boyer,boynton,bradburi,brain,brandon,brave,brawl,break,breath,bree,breneì,brian,briganc,bring,brink,broke,brosh,brother,brown,bruce,brush,bucholz,build,bundo,burpo,bush,busi,buy,cabin,cahn,cain,cake,call,calligraphi,calm,camelot,campbel,cannot,capit,captain,carb,carl,carlson,carnegi,carol,case,casual,cat,catch,caterpillar,cauldron,caus,celebr,celest,centuri,chamber,champion,chan,chang,chao,chapman,charl,charlain,chernow,cheryl,child,childrenâ,china,chip,choos,chri,chrissi,christian,christina,christoph,chronicl,ck,clash,class,classic,cleans,cleav,cleon,cline,clinton,coat,coelho,collect,colleg,collin,color,columbu,come,comey,comfort,command,comment,commit,common,compani,compass,complet,comprehens,conduct,confess,confid,confidenti,confront,conserv,construct,contessa,control,cook,cookbook,cooker,cool,cope,counterintuit,courag,covey,craig,crave,crawdad,crayon,crazi,creat,creativ,creator,crest,crime,crisi,crispin,cross,crow,culinari,cultiv,cultur,cup,curs,cut,cycl,da,dad,daili,dale,dan,danc,danger,daniel,danni,dare,darker,dashner,dav,dave,davi,david,dawn,day,daywalt,de,dead,dear,death,deborah,decad,decis,deckl,declutt,defi,definit,degrass,delia,delici,deliv,delux,der,design,diagnost,diari,diesen,diet,dietâ,differ,difficult,dinah,dinnertim,disappoint,discoveri,diseas,disord,diverg,divin,dk,doctor,document,doerr,dog,dome,donkey,donna,doomsday,doubl,doubt,doug,dover,dr,dragon,dream,drew,drive,drummond,dsm,duck,dugard,duhigg,dukan,dungeon,duskey,dweck,dysfunct,earth,easi,eat,eater,eben,echo,eclips,edg,edit,educ,edward,effect,electr,eleg,elegi,element,eleph,eli,elizabeth,elliott,embrac,emili,enchant,end,engl,english,enjoy,epic,eric,ernest,essenti,etern,ever,everi,everyday,everyth,everywher,except,expect,express,extrem,fabl,fabul,face,fact,fahrenheit,faith,famili,fantast,fast,fat,fate,fault,fbi,fear,feast,featur,feel,ferriss,fetch,fever,fey,fiction,fifti,financi,find,fire,first,firsthand,fish,fit,fitzgerald,five,flap,flaw,flea,floral,flower,flynn,follett,food,fool,foolproof,forest,forev,forman,forâ,found,four,franci,freakonom,fredrik,free,freed,freedom,freezer,french,friend,frontier,frozen,fuhrman,full,fulli,furi,futur,gain,gallup,game,gang,garden,gari,garten,garth,gasiewski,gather,gatsbi,gawand,gayl,geneen,gener,gentleman,geograph,georg,get,getaway,giant,gift,gile,gillian,giraff,girl,give,gladwel,glenn,global,glori,go,goal,goblet,god,goggin,gold,golden,goldfinch,goliath,gone,good,goodnight,govern,grace,grain,grann,gratitud,great,greatli,green,greg,grey,grisham,gruen,guardian,guernsey,guid,gundri,gut,guy,habit,hade,half,halpern,hamilton,hand,handbook,handmaid,hannah,happen,happi,hara,harbing,hard,hardcov,harper,harri,hartwig,harvey,hate,haul,hawkin,hayek,heal,health,healthi,healthyâ,heartfelt,heat,heath,heaven,hedgehog,heidi,heilemann,hell,help,henna,henrietta,hero,hidden,higher,highli,hillari,hillbilli,hillenbrand,histori,historia,hitler,hold,holiday,holli,homebodi,honey,hopscotch,hornet,hosseini,hour,hous,howard,hsieh,human,hunger,hungri,hunt,hurri,hurrican,hurt,hyman,hyperbol,hypothet,hyrul,ian,ice,icon,idea,idiot,ii,illustr,imagin,immort,implic,ina,inch,incred,inferno,influenc,inherit,inki,insid,inspir,instant,insur,insurg,intim,intimaci,introvert,irrever,isaacson,iv,jackson,jake,jame,japan,japanes,jay,jayce,jeff,jefferson,jen,jennif,jesu,jill,jim,jj,joanna,job,joel,johanna,john,joke,jon,jonathan,jordan,journal,journey,joy,joyland,jr,julia,justin,kahneman,kalanithi,kane,kathryn,kaur,keep,keith,ken,kendrick,kennedi,keto,ketogen,kevin,key,khale,kick,kid,kill,killer,kilmead,king,kinney,kiss,kitchen,kitteridg,kitti,klein,kleinberg,kline,knickerbock,knock,know,knowledg,kolk,kondå,krauthamm,kristin,kwan,kyle,lack,laden,ladi,langdon,languag,larri,larson,larsson,last,late,laugh,laura,laurel,lead,leadership,lean,leap,learn,leav,lectin,lectur,lee,left,legaci,legend,lego,lemov,lencioni,leonardo,less,lesson,lethal,letter,levi,levin,levitt,lewi,lgbt,liberti,lie,life,lifestyl,lifetim,lift,light,like,lillback,limbaugh,lin,lincoln,lipkowitz,literari,litig,littl,live,lone,long,look,lord,lose,loss,lost,loud,love,loyalti,luck,lysa,machin,madelein,magic,magnolia,make,makeov,malcolm,man,mandala,manifesto,mansbach,manson,manual,manuel,margaret,mari,marjori,mark,marku,marlon,marti,martian,martin,master,mate,matter,mauric,mayb,mayhem,maze,mccain,mccullough,mclain,mcraven,md,meacham,meal,meant,mechan,medicin,medit,melissa,meltdown,memoir,men,mender,mental,meyer,michael,michaelid,michel,midnight,miguel,mike,militari,milk,millennium,mind,mindset,minut,miracl,miranda,misfit,miss,mission,mitch,mockingbird,mockingjay,modern,mon,money,moon,moor,moreno,mortal,mortenson,moscow,mother,motiv,mountain,mueller,munro,munsch,murder,muriel,murkoff,mysteri,naomi,nathan,nation,navi,nba,need,nehisi,neil,neptun,nest,neurosurgeon,never,new,ng,niffenegg,night,nightingal,nine,nobl,nosrat,nouveau,novak,novel,novella,number,nutrient,nutrit,obama,odd,offici,oh,old,oliv,olymp,olympian,olympu,one,option,organ,origin,orphan,orwel,osag,osama,other,outlier,ove,overwhelm,owen,owl,pacif,pain,paisley,paisleyâ,palacio,palin,paolini,paper,paperback,paradox,parent,pari,part,passion,pastim,path,patient,patrick,patriot,patrol,pattern,patterson,patton,paul,paula,paulo,pausch,paw,peac,peel,peoni,peopl,perci,perform,perlmutt,person,pet,pete,peter,peterson,phil,pictur,pie,pierr,piketti,pilgrim,pilkey,pink,pioneer,place,plan,planet,plant,platt,play,player,point,pokã,polit,pollan,portrait,post,pot,potato,potter,potti,pound,pout,power,practic,pre,prefontain,preschool,presenc,present,presid,press,pressur,pretti,prevent,priddi,printsâ,prison,prize,profit,program,promot,proof,prostitut,proven,psychiatr,psycholog,public,pulitz,puppi,purpos,put,pyle,pyramid,quest,question,quiet,quintet,quit,quot,race,rachel,racket,radic,rain,raina,ramo,ramsey,randal,randi,randolph,rapid,ray,readi,readingâ,reagan,real,realli,reason,rebecca,recip,reckon,red,redempt,ree,refer,rehears,reilli,relationship,relentless,relief,reliev,report,resili,restor,result,reusabl,rever,revis,revolut,revolutionari,rich,richard,rick,riddl,right,ring,rinker,riordan,rise,road,rob,robert,robertson,rod,rodham,roger,rogu,roll,ron,rosnay,roth,routin,row,rowl,rpg,ruiz,rule,run,runner,rupi,rush,sacr,saga,salt,samin,sandberg,sandra,sara,sarah,sarnat,sasha,sat,save,say,scholast,school,schweikart,scientif,score,scott,screenplay,script,scriptur,scrumptiou,seal,second,secret,see,selfish,sendak,sens,serfdom,seri,seriou,serpent,sesam,set,seuss,sex,sh,sha,shack,shade,shadow,shaffer,shame,shape,shatter,sherri,sheryl,shield,ship,shock,short,show,shred,signet,silent,silli,simmon,simpl,sincero,sing,site,situat,six,size,skloot,skousen,sleep,slow,small,smart,smith,smoothi,sniper,societi,solut,solveâ,son,song,sooki,sorcer,soul,souza,space,special,spi,spiritualâ,sport,springsteen,stackhous,staff,stanton,star,start,startl,stat,state,statist,stay,stein,step,stephen,stepheni,stern,steve,steven,stewart,sticker,stieg,stockett,stolen,stone,stop,stori,storm,strang,straw,stray,street,strength,strengthsfind,stress,strout,student,studi,subtl,success,sugar,suicid,sun,super,superhuman,supermarket,suppos,surpris,surviv,susan,sustain,suzann,swap,switch,sword,sycamor,symbol,system,ta,tabl,tactic,take,tale,talk,tanner,tara,tartt,tatiana,tattoo,tea,teach,team,teaser,techniqu,teigen,telgemei,terkeurst,terror,text,thief,thing,think,third,thirteen,thoma,thorp,thousand,three,throne,thug,tidi,time,timothi,tina,tip,titan,todd,toddler,told,toltec,toni,tonight,tool,total,touch,tower,towl,tragedi,trail,train,transform,transmiss,trauma,travel,treasur,tri,trilog,trip,true,trump,trust,truth,tucker,twain,twenti,twilight,twiss,two,tyranni,tyson,ugli,ultim,ultrahealthi,unbroken,uncommon,underbelli,underdog,underp,unexpect,unfortun,unfreedom,unicorn,uninvit,unit,unlock,unoffici,updat,urban,us,user,vacanc,van,vanc,vanquish,verghes,veronica,vinci,vine,violent,visitor,vol,volum,voskamp,vulner,walter,want,war,wash,washington,watchman,watchmen,water,way,week,weight,weir,westov,wheat,wheel,white,whitford,whole30,whose,wiesel,wife,wild,william,wimpi,win,winfield,winter,wisdom,wise,withâ,wizard,wolff,woman,women,wonder,wonki,woodward,word,work,workbook,world,wreck,wright,wrinkl,write,year,york,young,zelda,zhi,zinczenko,zone,zoo,zusak
0,0.875,0.19717780511138444,0.06730769230769232,0.700000000000017,1.0,0.0,0.1930753231691432,0.0,0.9144385026737969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8923512747875355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7370517928286853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8049886621315192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
